,user_id,name,email,address,birth_dt,phone,type,rubro
5103,MLB10581770900,Olivia Rodrigues,tduarte@example.net,"Área de das Neves, 2
Nazare
72621029 da Rocha / MA",1916-04-28,84 6335 0858,,
5104,MLB10571587890,Maitê Cavalcanti,marcelo20@example.org,"Viaduto Enzo Gabriel Nunes, 48
Cinquentenário
96659535 Vieira de Ribeiro / RS",1910-11-10,71 9812-0037,,
5105,MLB10504759840,Maitê Souza,joaquimgomes@example.org,"Pátio de Barbosa, 43
Pindorama
71482643 Santos de Goiás / TO",1962-06-20,+55 (071) 9348-6293,,
5106,MLB6255523610,Rodrigo Rezende,ramosdavi-lucca@example.org,"Praça Ana Carolina Pires, 30
Marmiteiros
69063-285 Nunes / BA",2013-05-03,+55 (081) 2484-3098,,
5107,MLB45759571320,Raul Carvalho,eramos@example.org,"Trecho Kevin Sales, 94
Solimoes
05751-178 Monteiro das Pedras / BA",2013-10-03,31 6773 9926,9.0,1.0
5108,MLB2926148510,Benjamin Almeida,maria-julia32@example.net,"Conjunto Oliveira, 780
São Gabriel
40782-391 Teixeira Alegre / PB",1988-04-30,+55 71 4632 9442,,
5109,MLB2469665980,Alexandre Barbosa,joao-guilhermenovaes@example.org,"Condomínio Fernandes, 700
Pousada Santo Antonio
50377561 Fernandes Verde / ES",1952-02-09,+55 (081) 5969 5508,,
5110,MLB10550328430,Rebeca Oliveira,brunanascimento@example.com,"Residencial Pires, 60
Vila Nova Cachoeirinha 2ª Seção
66648-140 da Paz de Nogueira / AL",1967-04-09,(061) 1480 9902,,
5111,MLB10574257200,Amanda Campos,anagomes@example.net,"Vale de Campos, 747
Santa Cecilia
33142-376 Cavalcanti / PB",1998-08-16,+55 31 0387-7893,,
5112,MLB10662825690,Murilo Sales,mpereira@example.net,"Estrada de Duarte
Novo Glória
70616-253 da Rosa / RO",1946-01-27,+55 71 0514-1891,,
5113,MLB1831240660,Sr. Davi Moura,yfarias@example.net,"Favela Silva
Conjunto Taquaril
36678363 da Costa / MG",2012-12-15,(011) 4296-1876,,
5114,MLB41522932100,Isadora da Cruz,costelaluigi@example.com,"Praça Clarice da Costa, 3
Vila Do Pombal
20137567 Ferreira de Oliveira / DF",2023-01-02,+55 41 2364-8108,9.0,1.0
5115,MLB7529029020-1,Daniela Nunes,daraujo@example.org,"Loteamento Costela
Estrela Do Oriente
62599891 da Cruz / MG",1990-07-04,(011) 5126 4466,,
5116,MLB410155299870,Bernardo Souza,kfreitas@example.com,"Rodovia Peixoto, 86
Cônego Pinheiro 1ª Seção
98417589 Peixoto de da Mata / RJ",1938-05-19,0900 833 5362,8.0,8.0
5117,MLB3202687240,Srta. Ana Lívia Viana,lucca05@example.net,"Distrito de da Mota, 5
Carmo
10003-252 Sales do Sul / BA",1939-05-02,71 7552 8137,,
5118,MLB6665481930,Ana Laura Rodrigues,monteiroelisa@example.net,"Passarela de Dias, 97
Glória
89238-401 Ribeiro / AP",1959-08-09,+55 61 7274-9039,,
5119,MLB10645457910,Bruna Fogaça,hda-rosa@example.net,"Área Marcos Vinicius Nascimento, 4
Nova Pampulha
10237005 Correia da Serra / SC",1963-10-08,61 6647-5647,,
5120,MLB5824847040,Sr. Enzo Gabriel da Rocha,henrique21@example.net,"Setor de Ferreira, 75
Vila Califórnia
56667-784 Alves / RO",1979-08-28,+55 (051) 9917-4390,,
5121,MLB4046414580,Fernando Rezende,francisco58@example.com,"Praça de Teixeira, 8
Maria Helena
22747-171 Gomes de Goiás / CE",1911-02-03,+55 81 4875 1635,,
5122,MLB5182189660,Enzo Cavalcanti,alana14@example.org,"Campo de Teixeira, 96
Embaúbas
88368676 Mendes do Amparo / AP",1956-01-20,+55 31 3764-4753,,
5123,MLB10487789670,Laís Duarte,vicente80@example.org,"Lagoa Luiz Gustavo Jesus, 21
Diamante
10221853 Costela da Praia / MT",2019-04-03,(021) 9328-6622,,
5124,MLB4257979010,Marcos Vinicius Moura,monteiroluna@example.com,"Largo da Mota
Vila Ecológica
76117-241 Gonçalves / MT",1998-04-21,84 8200-6288,,
5125,MLB955586290-1,Valentina da Costa,matheuscostela@example.com,"Trecho Azevedo
Trevo
60422797 Costela das Flores / GO",1989-02-23,+55 (051) 4751 9205,,
5126,MLB2248493770,Luiz Fernando Gonçalves,jrodrigues@example.org,"Aeroporto de da Rosa, 33
Santa Amelia
01393120 Gonçalves / PB",1969-08-12,(081) 3874 8631,,
5127,MLB1915864900,Joaquim Barros,luiza28@example.com,"Estrada Rodrigues, 8
João Pinheiro
56926889 Moura / CE",1932-08-31,+55 (031) 2372-5628,,
5128,MLB10442399640,Mariana Peixoto,cardosonicole@example.net,"Chácara Moraes, 139
Candelaria
56760153 Oliveira / RS",1912-07-31,+55 (084) 0860-0438,,
5129,MLB1836210320,Maria Clara Mendes,zmoura@example.org,"Feira Cardoso, 38
Caiçara - Adelaide
09096074 Ferreira / RR",2015-04-29,41 8721 8246,,
5130,MLB10256899020,Ryan Rodrigues,clariceoliveira@example.org,"Via de Moraes, 972
São Jorge 3ª Seção
21110788 da Cunha de Teixeira / PR",2000-01-03,11 7383 7565,,
5131,MLB5022333020-1,Leonardo da Rocha,danilopeixoto@example.org,"Conjunto Novaes, 64
Monsenhor Messias
92900-923 Rodrigues / DF",1935-12-17,61 4857-3759,,
5132,MLB2752963330,Ana Sophia da Rosa,da-rochamarcos-vinicius@example.com,"Esplanada Nicole Porto, 92
Satelite
97952-718 Oliveira / RS",1961-09-04,+55 (041) 9271 9784,,
5133,MLB10606041920,Juan Farias,bianca66@example.com,"Travessa de da Rocha, 83
Planalto
70031-597 Gonçalves / RJ",1942-05-09,+55 (051) 4876-3943,,
5134,MLB2256781570,Cauã Souza,goncalvesjoao-pedro@example.org,"Sítio Igor Gomes, 23
Nossa Senhora Do Rosário
66711531 Rodrigues / PA",2015-01-06,+55 31 8624-1124,,
5135,MLB10533010840,Gabrielly da Rocha,urodrigues@example.net,"Lagoa Ferreira, 2
Minas Caixa
04637-425 Pereira / MS",1990-03-16,(041) 1092 7562,,
5136,MLB10597018090-1,Maria Pereira,pietrobarros@example.net,"Trecho Bernardo Barbosa, 20
Xangri-Lá
69797-179 da Paz / RJ",1922-12-29,+55 (031) 2809 2607,,
5137,MLB10497509720,Larissa Dias,raquelnascimento@example.org,"Lagoa de Viana, 49
Luxemburgo
24910-055 da Mota / AP",1911-12-30,(011) 3468-6696,,
5138,MLB10562163410,Sr. Alexandre Rodrigues,marianedias@example.com,"Vila de Farias
São Francisco Das Chagas
26254-859 Cavalcanti / RJ",1913-11-23,51 9450 3368,,
5139,MLB1195017240,Lorena Gomes,felipe81@example.org,"Quadra Rocha, 4
Monte Azul
17885-515 Monteiro da Mata / PE",1952-05-15,(084) 0057-8838,,
5140,MLB10621184440,Maria Clara Caldeira,calves@example.org,"Fazenda de Rezende, 4
Nova Cachoeirinha
98715530 Freitas do Oeste / PR",1998-04-23,(084) 7423-0472,,
5141,MLB2053138070,Sr. Ryan Freitas,nina32@example.com,"Conjunto Ana Luiza da Luz, 5
Indaiá
73630197 Barros da Praia / AL",1958-11-18,+55 (031) 6834 7614,,
5142,MLB10607282080,Rafaela das Neves,idias@example.com,"Viela Esther Melo, 19
São Sebastião
83527419 Monteiro / MA",1935-08-30,+55 51 8465 8805,,
5143,MLB2003342190,Breno Mendes,yrezende@example.net,"Favela Jesus, 2
Havaí
03723-320 da Rosa das Pedras / RJ",1948-01-15,71 9181 2446,,
5144,MLB4947475220,Enzo Gabriel Almeida,julianadas-neves@example.net,"Via de Ribeiro, 84
Prado
98593990 Jesus / RR",1933-10-09,81 0521-4276,,
5145,MLB42566386122,Vitor Hugo Castro,qgomes@example.net,"Via de Jesus, 7
Boa Vista
77807636 Moura / AP",1925-04-07,(061) 4680-3294,8.0,7.0
5146,MLB6847404900,Clarice Teixeira,da-mataana-julia@example.com,"Chácara Novaes, 94
Vila Nova Gameleira 3ª Seção
88408-524 da Luz / CE",1976-01-21,(051) 6067-3506,,
5147,MLB5816060040,Sabrina Porto,ian10@example.com,"Área de Freitas, 80
Aguas Claras
34544600 Costa / SC",2005-07-08,(081) 7200 3001,,
5148,MLB6529512990,Henrique Nogueira,larissanovaes@example.org,"Colônia Porto, 93
Vila Canto Do Sabiá
57670-463 da Paz / CE",2008-11-05,31 4771-1107,,
5149,MLB7047789660,Nicole Peixoto,erick33@example.org,"Núcleo Farias, 112
Vila Olhos D'água
38841-195 da Rocha das Flores / RO",1954-08-02,+55 (071) 0222-6877,,
5150,MLB4356280980,Renan Porto,walves@example.net,"Lago de da Rosa, 77
Nossa Senhora Do Rosário
46112104 Pinto / AP",1909-11-13,31 4710 1661,,5.0
5151,MLB410512130530,João Barbosa,davi-lucasda-rosa@example.org,"Viela da Mota, 40
Jardim São José
16307881 Novaes / AL",1992-09-29,(021) 1098 8992,,3.0
5152,MLB41773522950,Evelyn Fogaça,ceciliavieira@example.org,"Setor Gonçalves, 99
Belvedere
54821585 Araújo da Prata / CE",1968-02-21,0500 746 0995,9.0,7.0
5153,MLB2391267430,Maria Vitória da Rocha,zda-luz@example.org,"Distrito de Vieira
Jardim Vitoria
13339-595 Duarte Grande / RN",1920-03-31,(071) 7247-5372,,
5154,MLB1579865840,Evelyn Souza,eda-rosa@example.com,"Ladeira Murilo Novaes, 879
São Sebastião
23656-995 Almeida de Lima / CE",1996-11-12,21 8171-9597,,
5155,MLB1423138270-1,Isabelly Monteiro,uazevedo@example.com,"Estação Moura, 407
Jardim Alvorada
33046302 da Mota Grande / BA",2013-04-17,+55 (011) 8038 8072,,
5156,MLB45455689000,Isis Araújo,rochamiguel@example.org,"Quadra Noah Nunes, 22
São Gonçalo
47807181 Azevedo / SC",1955-12-12,(084) 7779 1001,8.0,9.0
5157,MLB10605571010,Maria Fernanda Almeida,laraalves@example.org,"Pátio Almeida
Boa União 1ª Seção
01211888 da Cunha / SP",2008-01-05,+55 84 5618-3766,,
5158,MLB10589474960,Maria Fernanda da Rocha,mjesus@example.org,"Parque Mariana Gonçalves, 7
Novo Das Industrias
26523089 da Rosa de Correia / TO",2015-12-01,51 4770 6035,,
5159,MLB10634610660,Bárbara Rodrigues,qalves@example.org,"Largo da Cruz, 104
Vale Do Jatoba
45878558 Fernandes / SC",1927-09-14,+55 84 0222 6520,,
5160,MLB2392660120,Alexia Peixoto,barroseduardo@example.org,"Praça Cunha
Mangabeiras
15900981 Silva / CE",1984-07-28,+55 61 9568 2887,,
5161,MLB6832201810,Davi Luiz da Rosa,gjesus@example.net,"Núcleo Otávio da Rosa, 172
Santa Rita
34674137 Pires Paulista / AP",1929-05-28,41 1611-1696,,
5162,MLB10657550910,Thiago Melo,zaraujo@example.org,"Praça Duarte, 41
Jaraguá
23233133 Ramos do Oeste / AM",1950-04-10,(011) 6157-4404,,
5163,MLB7656012090,Lorena Cardoso,sophiada-mota@example.net,"Feira Beatriz da Rosa, 67
Vila De Sá
95422259 Araújo do Amparo / MT",1930-03-31,51 2832 3571,,
5164,MLB8111308930,Ana Vitória Martins,nicolas51@example.org,"Avenida de Silveira
Novo Tupi
81165-453 Costa / CE",1960-09-14,(071) 0350-3323,,
5165,MLB1278668320,Lucas Gabriel Dias,jsouza@example.com,"Alameda Oliveira, 37
Novo Das Industrias
40546266 das Neves das Pedras / AM",1932-03-26,+55 (051) 7110 3443,,
5166,MLB832900320,Sophia Monteiro,luiz-otavio68@example.net,"Viaduto Sabrina da Cruz, 46
Olhos D'água
44642-680 Aragão / RN",2017-06-25,+55 (031) 2781 0873,,
5167,MLB7519365290,Leonardo Correia,nlima@example.org,"Setor Kamilly Farias, 21
Havaí
82613850 Santos / TO",1941-02-28,+55 (021) 0121 6689,,
5168,MLB2400926090,Maria Souza,fpeixoto@example.com,"Parque Daniel Rezende, 5
Ipiranga
60277087 Carvalho / PI",1986-03-16,(061) 5939-6881,,
5169,MLB410616167040,Daniel Santos,vcaldeira@example.net,"Parque da Luz, 360
Urca
24883-029 Lima / AP",1964-03-26,+55 (041) 8481-6065,,7.0
5170,MLB10609092370,Dr. Matheus da Luz,lfarias@example.com,"Passarela Kaique Freitas, 20
Penha
45845628 Fogaça Alegre / PA",1943-04-12,+55 71 0227 0345,,
5171,MLB7123094730,Stephany das Neves,ian67@example.com,"Ladeira Stella Mendes, 10
Guaratã
81906-984 Alves Paulista / SC",1944-04-04,51 9564 5674,,
5172,MLB10486071320,Cauê Sales,vitoria71@example.net,"Estação Lorena Novaes, 99
Vila Califórnia
04518782 Cunha / PA",1910-12-24,(031) 8695-8995,,
5173,MLB1865471910-1,Sr. Caio Pereira,ynunes@example.net,"Campo Joaquim Rezende, 87
Nova Suíça
74941787 Silveira da Serra / TO",1914-11-28,(071) 9347-0825,,
5174,MLB772586100,Evelyn Rodrigues,ana-beatrizteixeira@example.org,"Favela de da Costa, 3
Colégio Batista
95900-685 Duarte do Campo / GO",2004-01-11,84 6268-9899,,
5175,MLB6218785030,Júlia Rodrigues,salesmaria-fernanda@example.com,"Rua de Moreira
Pedreira Padro Lopes
41176-501 Cavalcanti do Amparo / DF",1942-09-15,+55 84 3416-1191,,
5176,MLB410619004240,Mariana Monteiro,camposfernanda@example.org,"Parque Castro, 61
Vila Real 2ª Seção
52889-594 Fernandes / BA",2022-04-22,+55 51 2686 9958,9.0,2.0
5177,MLB3068621280,Noah Nascimento,castroemanuelly@example.org,"Jardim de Monteiro, 302
Custodinha
37072-580 Lopes / DF",1990-03-22,+55 (051) 9370-2272,,
5178,MLB819726420,Dr. Emanuel Cardoso,levi45@example.org,"Favela Lopes, 67
Santa Rita
55932-555 Pinto / TO",1975-10-09,(071) 9552-8328,,
5179,MLB10623008490,Maria Vitória Fogaça,esther64@example.org,"Vereda Arthur da Costa, 242
Piraja
70254-453 da Conceição / GO",1925-07-28,+55 41 3779 7924,,
5180,MLB2773991430-1,Ana Carolina Azevedo,luiz-felipevieira@example.com,"Distrito de da Luz, 31
Carlos Prates
08824032 Gonçalves da Serra / DF",2023-01-19,+55 21 2973 6003,,
5181,MLB2523204880,Elisa Costa,emilly48@example.com,"Pátio Antônio Caldeira
Solimoes
90099-754 Viana dos Dourados / PE",2001-09-18,51 2131 0750,,
5182,MLB605453420,Calebe da Cruz,scarvalho@example.net,"Área da Costa, 54
Bela Vitoria
57410947 da Rosa do Norte / DF",2017-10-06,+55 71 3761-7640,,
5183,MLB501518780,Rafael da Costa,cardososophie@example.com,"Via de Martins, 44
Alto Vera Cruz
88164726 Costa de Goiás / MA",1955-04-09,+55 (011) 0921-9394,,
5184,MLB42226735280,Mariane Rezende,mouramaria-julia@example.net,"Ladeira Isaac Silva
Independência
70612-944 Ferreira / SE",2020-01-04,(084) 7440-5872,,1.0
5185,MLB7579492460,Pedro Henrique Alves,isaacnunes@example.net,"Campo Igor Ramos, 660
Estrela
45077567 Lima / PA",1982-10-03,+55 51 6030 5081,,
5186,MLB7151492240,Isadora da Cunha,laviniamoraes@example.net,"Área Emanuella Moura
Santa Amelia
68635-039 Vieira / MG",2011-08-15,+55 81 8827-6923,,
5187,MLB45011140110,Arthur da Mata,bpereira@example.org,"Chácara Maria Vitória Castro, 15
Vila Jardim Alvorada
31921-396 Fernandes de Lopes / PA",2014-07-17,(061) 5689 6229,,6.0
5188,MLB4962145070,Danilo Santos,emanuellyda-mota@example.net,"Vale de das Neves
Pousada Santo Antonio
62893631 Melo / PR",1923-01-12,(031) 4197-7629,,
5189,MLB10519337490,Natália da Paz,gustavoduarte@example.com,"Lagoa de Cardoso, 59
Vila Piratininga Venda Nova
32673-188 Carvalho dos Dourados / AC",1968-07-04,(051) 5995 4569,,
5190,MLB10551619080,Srta. Laura das Neves,araujoalicia@example.com,"Colônia Pinto
Marilandia
04270979 Souza / SP",1941-08-14,(051) 8022-5941,,
5191,MLB410521303900,Marcos Vinicius Duarte,pietra52@example.net,"Aeroporto Rodrigues, 15
Alto Das Antenas
73711-647 Almeida / MS",1954-12-19,+55 41 5587-9675,8.0,7.0
5192,MLB1679514320,Alexandre Sales,vpereira@example.org,"Residencial de Vieira, 58
Vila Jardim São José
27120-857 Viana / AC",1971-10-13,+55 (021) 1842 7046,,
5193,MLB2910192980,Noah da Cruz,yuriferreira@example.net,"Avenida Maria Julia Azevedo, 62
Vila Tirol
78127066 Freitas Alegre / DF",1948-07-11,(081) 5299 5312,,
5194,MLB1996149450,Kaique Lima,da-costadavi-lucas@example.org,"Vereda Maria Fernanda Caldeira, 85
Beija Flor
43039630 Rodrigues do Norte / PI",1963-06-12,(051) 4810-3618,,
5195,MLB10503479400,Evelyn Oliveira,vitor91@example.com,"Rodovia de Sales, 99
Lajedo
99770441 Oliveira / SP",1921-11-29,(031) 6031 7057,,
5196,MLB10558611120,Dr. Thomas Alves,xsilva@example.org,"Lago de Almeida, 914
Ademar Maldonado
27047197 Azevedo / PR",1999-09-28,+55 81 6988-3322,,
5197,MLB8141913820,Henrique Costa,tnovaes@example.org,"Vila de Pinto, 8
Nova Cachoeirinha
49044-967 Viana / AC",1930-10-24,+55 81 0972-5229,,
5198,MLB10497054300,João Guilherme da Conceição,yasminporto@example.net,"Condomínio Dias, 7
Horto Florestal
80301-456 Cardoso / PE",1975-06-20,71 7867-5866,,
5199,MLB10037398000,Ana Lívia Araújo,alvesandre@example.net,"Largo Alícia Cavalcanti, 47
Vila Nova Cachoeirinha 2ª Seção
01729-478 Mendes / CE",1922-01-23,21 1799 3886,,
5200,MLB44654471000,Letícia Lima,vianaeduarda@example.org,"Sítio de Gonçalves, 99
Vila Dos Anjos
57210-563 Campos / DF",2023-08-24,(081) 0504 3448,8.0,3.0
5201,MLB1797791850,Lucas Gabriel Silva,pedro-lucaspereira@example.net,"Morro Ramos, 694
Marilandia
46712134 Pereira da Prata / TO",2008-01-20,(084) 7862-5770,,
5202,MLB46322582930,Dr. Vitor Aragão,xrocha@example.com,"Residencial Aragão, 91
Alípio De Melo
94447056 das Neves Verde / SE",1936-06-29,0900-300-7254,,9.0
5203,MLB10345780770,Ana Luiza Freitas,gabrielly36@example.net,"Lago Almeida, 3
Vila Tirol
60662037 Pereira / MS",1982-05-14,+55 (061) 2787 3205,,
5204,MLB2642046470,Sr. Pietro Pires,xmoreira@example.com,"Avenida de Gonçalves, 28
Vale Do Jatoba
32286319 Novaes do Sul / AC",1959-09-19,(051) 8204 8744,,
5205,MLB2082644100,Sr. Augusto das Neves,yviana@example.net,"Trecho Alexandre Moura, 66
Vila Paquetá
70219-191 da Cruz / SP",1976-03-18,(051) 5082 9188,,
5206,MLB5799470940,Isabelly Azevedo,amanda85@example.com,"Avenida Alves
Buraco Quente
49351846 Peixoto / DF",1939-05-12,+55 61 7713-1963,,
5207,MLB10148417660,João Pedro Monteiro,xpinto@example.org,"Condomínio de Gonçalves, 47
Nova America
18289488 Rezende / AM",2009-10-01,(061) 4842-6766,,
5208,MLB10603488950,Ana Vitória Ribeiro,ealmeida@example.net,"Via Melissa Vieira, 1
Bonsucesso
60985-865 Lopes de Santos / RN",1963-09-24,+55 81 2892-3463,,
5209,MLB10546230270,Sra. Valentina Lima,peixotojoao-guilherme@example.org,"Vereda de Santos, 811
Barão Homem De Melo 1ª Seção
06150-096 da Costa / AL",1977-05-02,0300 345 0818,,
5210,MLB7154915290,Marcos Vinicius Novaes,jesusana-julia@example.org,"Quadra Isaac Moraes, 12
Mirtes
67040567 Costa / AL",1948-06-24,+55 (071) 1024 9624,,
5211,MLB10596611290,Davi Costela,gustavo-henriquepereira@example.org,"Fazenda Agatha Ramos, 429
Cônego Pinheiro 2ª Seção
61828906 Fernandes de Minas / MA",1981-12-27,84 4035-8784,,
5212,MLB41512205570,Marcos Vinicius Souza,fnascimento@example.org,"Favela de das Neves, 35
Xangri-Lá
43449-019 Melo de Goiás / MA",1957-07-04,+55 (061) 5246 2378,8.0,4.0
5213,MLB10663226080,Alícia Peixoto,benicioporto@example.com,"Trevo de Vieira, 68
Vale Do Jatoba
83302-695 da Mata das Flores / TO",2020-07-19,0800-442-9539,,
5214,MLB8296339010,Sr. Vinicius Gonçalves,andresilveira@example.org,"Viaduto Pedro Lucas Nunes, 49
Chácara Leonina
56788179 Silveira / MG",1937-10-28,+55 (051) 6089-9629,,
5215,MLB10637644840-1,Cauã Vieira,sabrinada-rocha@example.org,"Trevo Aragão, 79
Serrano
79015-242 Rodrigues / MG",2011-07-19,(051) 3838 2866,,
5216,MLB3033296390,Gustavo Moreira,anogueira@example.net,"Vila Silva, 390
Vila Da Amizade
48804-200 da Costa / AM",1932-08-26,+55 21 4545-7400,,
5217,MLB4136385990,Rafaela da Costa,luana83@example.net,"Praça Júlia Lima, 94
Granja De Freitas
84781251 Farias / SC",2003-08-30,+55 (061) 1649 9739,,
5218,MLB410558731910,Dr. Calebe Castro,caionogueira@example.com,"Morro de Freitas, 57
Vila Mangueiras
44981434 Pereira / MT",1959-09-24,+55 31 5338 7655,9.0,5.0
5219,MLB1682130350,Srta. Melissa Peixoto,pedro-henrique85@example.com,"Viaduto Pedro Lucas da Rocha, 22
Flamengo
21402150 da Cruz de Gonçalves / BA",1916-10-18,(084) 9835 7681,,
5220,MLB2446432080,Alexia Pires,marianeribeiro@example.org,"Chácara Laís Souza, 82
Lindéia
43422003 Silveira do Sul / CE",2004-06-02,51 6315 8256,,
5221,MLB10567840180,Bruna Costa,azevedolorenzo@example.org,"Travessa Yuri Carvalho, 460
Mangueiras
21179-243 Rezende / CE",2003-08-30,71 4065-6364,,
5222,MLB4378277870,Felipe Silva,rodrigo74@example.net,"Alameda de Peixoto, 522
Alta Tensão 2ª Seção
11319-505 Ramos / RN",1951-08-31,(061) 4447 4968,,
5223,MLB5407711220-1,Guilherme Farias,brunadas-neves@example.com,"Conjunto João Lucas Gonçalves, 405
Baleia
21164-599 Mendes / ES",1926-01-10,0800 256 7537,,
5224,MLB5498860460,Srta. Bárbara Correia,ada-luz@example.net,"Estação Ribeiro, 88
Oeste
65732303 Alves da Serra / RO",1951-07-05,(021) 4832 0975,,
5225,MLB4257212522,Miguel Sales,wcardoso@example.org,"Colônia de Ferreira, 26
Acaiaca
91613-688 da Paz / DF",1980-04-17,+55 (021) 0746-0161,8.0,9.0
5226,MLB10638994850-1,Luiz Felipe Cardoso,luiz-otavioteixeira@example.org,"Setor João Miguel Porto, 6
Canadá
40089605 Monteiro / AM",1973-07-05,(021) 1749 9048,,
5227,MLB2903931720,João Vitor da Cunha,anthonybarros@example.net,"Residencial de Castro, 97
Jardim América
11337-048 Fernandes de Nascimento / RR",1975-12-11,31 9717-7945,,
5228,MLB410645610810,Cecília Fogaça,cauamoura@example.com,"Estrada de Vieira, 606
Santa Amelia
67483293 Carvalho / TO",1928-11-12,51 8184 5153,8.0,5.0
5229,MLB3433830440,Nicole Pereira,yasminalves@example.org,"Área de Carvalho
São Bento
44567823 Cunha das Pedras / RS",1997-07-17,0300 354 2625,,
5230,MLB2323031560,Breno Moraes,marcelo61@example.com,"Aeroporto de Azevedo
Vila São Gabriel
90278070 Mendes da Praia / AC",1942-10-13,41 3315 0255,,
5231,MLB4573354200,Alexandre Gomes,laispeixoto@example.com,"Lagoa de Souza, 64
Conjunto Paulo Vi
46892-480 Fernandes das Flores / RS",1967-09-14,11 1943 1139,,
5232,MLB7402305650,Yago Pinto,raquelnunes@example.org,"Travessa Almeida, 46
Sion
81816-104 Monteiro do Amparo / AM",1967-03-02,41 7489-1934,,
5233,MLB834903130-1,Arthur Aragão,ifogaca@example.org,"Morro de Monteiro
Vila Ouro Minas
74375069 das Neves / RS",1957-09-02,81 7786 1891,,
5234,MLB10589300770,Laura Monteiro,andre93@example.org,"Jardim Valentina Nogueira
Delta
46182-964 Moreira do Galho / BA",1910-02-07,+55 31 3811 5718,,
5235,MLB10657067200,Pedro Miguel Nogueira,xda-conceicao@example.net,"Lago de Azevedo, 936
Vila São João Batista
91967318 Rocha / AC",2022-09-29,(061) 8501-4524,,
5236,MLB47636691530,Dr. Otávio Moraes,ribeiromaria-sophia@example.org,"Estação Henrique Sales
Pongelupe
94314321 da Cunha / DF",1975-11-18,0900 201 3615,,3.0
